OTU	C11_WGSerr_r1.sorted.bam	C11_WGSerr_r0.sorted.bam	C13_WGSerr_r1.sorted.bam	C1_WGSerr_r1.sorted.bam	C2_WGSerr_r0.sorted.bam	C9_WGSerr_r2.sorted.bam	C14_WGSerr_r1.sorted.bam	C11_WGSerr_r2.sorted.bam	C20_WGSerr_r0.sorted.bam	C6_WGSerr_r2.sorted.bam	C12_WGSerr_r2.sorted.bam	C19_WGSerr_r2.sorted.bam	C17_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C12_WGSerr_r1.sorted.bam	C7_WGSerr_r1.sorted.bam	C3_WGSerr_r2.sorted.bam	C9_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C17_WGSerr_r1.sorted.bam	C20_WGSerr_r1.sorted.bam	C1_WGSerr_r2.sorted.bam	C10_WGSerr_r2.sorted.bam	C5_WGSerr_r0.sorted.bam	C19_WGSerr_r1.sorted.bam	C2_WGSerr_r2.sorted.bam	C16_WGSerr_r2.sorted.bam	C8_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C13_WGSerr_r2.sorted.bam	C15_WGSerr_r1.sorted.bam	C14_WGSerr_r2.sorted.bam	C7_WGSerr_r0.sorted.bam	C9_WGSerr_r1.sorted.bam	C8_WGSerr_r1.sorted.bam	C5_WGSerr_r2.sorted.bam	C4_WGSerr_r1.sorted.bam	C17_WGSerr_r2.sorted.bam	C18_WGSerr_r1.sorted.bam	C4_WGSerr_r2.sorted.bam	C6_WGSerr_r0.sorted.bam	C3_WGSerr_r1.sorted.bam	C16_WGSerr_r0.sorted.bam	C10_WGSerr_r1.sorted.bam	C4_WGSerr_r0.sorted.bam	C16_WGSerr_r1.sorted.bam	C20_WGSerr_r2.sorted.bam	C15_WGSerr_r2.sorted.bam	C1_WGSerr_r0.sorted.bam	C8_WGSerr_r2.sorted.bam	C18_WGSerr_r2.sorted.bam	C7_WGSerr_r2.sorted.bam	C6_WGSerr_r1.sorted.bam	C2_WGSerr_r1.sorted.bam	C18_WGSerr_r0.sorted.bam	C5_WGSerr_r1.sorted.bam
GCF_000951855.1_FHI14_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000965555.1_ASM96555v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341	0	0	0	0	0.000788	0
GCF_000971615.1_ASM97161v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001012175.1_CFSAN026787_02.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001012355.1_CFSAN026812_01.0_genomic.fna	0.000759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1e-05	0	0	0.000987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001048	0	0.002259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001012495.1_CFSAN026835_01.0_genomic.fna	0	0	0	0	0	0.000918	0	0	0	0.000599	0	0	0	0	0	0	0	0	0	0.000479	0	0	0	0	0	0	0	0	0	0	0	0	0.001024	0	0	0	0	0	0.003476	0	0	0	0.000739	0	0	0	0	0.000797	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001012575.1_CFSAN026845_01.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000924	0	0	0	0	0	0	0	0	0	0	0
GCF_001012585.1_CFSAN026774_02.0_genomic.fna	0.008509	0.005553	0.012559	0.014589	0.015838	0.017109	0.008837	0.008732	0.006819	0.025303	0.009314	0.004793	0.009681	0.00468	0.011416	0.014548	0.015984	0.016259	0.016493	0.002113	0.009418	0.01056	0.013549	0.019296	0.000467	0.014243	0.009498	0.015521	0.012266	0.011134	0.009322	0.006649	0.007239	0.01112	0.006821	0.008859	0.010146	0.018995	0.016251	0.018324	0	0.005244	0.007919	0.000375	0.0202	0.008679	0.01513	0.002346	0.000956	0.016966	0.007014	0.004937	0.013385	0.013441	0.010224	0.017186	0.023139	0.013299	0.006541	0.022652
GCF_001029125.1_ASM102912v1_genomic.fna	0.000587	0.001773	0	0	0	0	0	0	0.002927	0	0	0	0	0	0	0	0.008109	0	0.001084	0.000513	0	0	0	0.00119	0.002784	0	0	0	0.000148	7.3e-05	0	0	0	0.003552	0	0	0.00595	3.2e-05	0	0	0	0	0	0.000626	0.001455	0.003335	0	0.002656	0.001181	0	0	0	0.0014	0	0	0.00388	0	0.004628	0	0
GCF_001030245.1_Esch_coli_BWH49_V1_genomic.fna	0.00716	0.008981	0.00829	0.009399	0.011812	0.010323	0	0.008914	0.013614	0.008673	0.006627	0	0.002363	0.001641	0.010426	0.005427	0.02112	0.007872	0.008518	0.010376	0.0098	0.008577	0.011484	0.007	0.00867	0	0	0.011425	0.010164	0.000996	0	0	0.004809	0.005372	0.004533	0	0.013616	0.00407	0.000405	0	0.011241	0.00437	0.001921	0.013224	0.003211	0.004494	0.009335	0.009934	0.017254	0.007009	0.008732	0.005821	0.021415	0.009067	0.001813	0.018025	0.007264	0.014519	0	0
GCF_001056895.1_ASM105689v1_genomic.fna	0	0	0	2e-05	0	0	0.002984	0	0.000209	0	0.000874	0	0.001085	0	0.00058	0	0.000176	0.000411	0.000458	0	0	0.000563	0.00187	0	0.001631	0.002124	0	2.8e-05	0.002034	0	0.001159	0.000227	0	0.000503	0	0.000428	0	0	6e-06	0	0.001381	0.001351	0.000901	0	0.000249	0	0	0	0	0.000514	0.001508	0.002352	0	0	0.001726	3.1e-05	0	0.000493	0.001503	0.000937
GCF_001057385.1_ASM105738v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001059075.1_ASM105907v1_genomic.fna	0.000301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7e-05	0	0	0	0	0	0	0	0	0	0	0.000118	0	0	0	0	0	0	0	2.1e-05	0	0	0	0	0	0.00024	0	0	0	0	0	0	0	0
GCF_001059375.1_ASM105937v1_genomic.fna	0	0	0	0	0	0	0.000519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001077865.1_ASM107786v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002099	0	0	0	0	0	0	0	0.002019	0	0	0	0	0	0	0	0	0	0	0
GCF_001077955.1_ASM107795v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1e-05	0	0	0	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0.000917	0	0	0.000315	0	0	0	0	0.000816	0	0	0	0	0	0	0	0	0	0	0
